X,Y
198.8036700965359,150.9830229011594
187.2779284796837,99.5087442538048
84.37237729566392,86.29674277052382
83.18830655552973,317.68646805222573
157.1262748574641,102.94724755422456
317.6908468769031,90.12895789345933
327.08206178058987,247.9221528618239
114.43141767093614,99.21928018097282
102.04335976707034,202.98019304011373
250.8659899046461,187.37603432764809
229.5640322268468,176.19647350762997
325.11194536184684,114.17396378127663
195.90582041435215,327.94143902818644
142.75897013945354,103.13999437911536
268.7680060893677,263.6336660599755
103.44090184373084,320.4267210139197
327.5812096369248,52.03098561823295
345.90543866386616,90.87110233816854
257.2562299914331,283.5964155753682
174.1400404357077,149.30388344592203
348.7490699873774,210.56079633921968
80.45508278855341,255.82563995907933
140.4654697635863,274.0634440169793
181.5411292678314,103.81078230268088
317.3340425033785,295.22356571054985
93.33149226899347,194.39482476699126
102.8110692390639,240.3859347813203
261.0326875425727,295.40506563523957
267.35051033143145,102.20277065340153
98.52883208016766,65.91859721674342
72.57882164054969,204.65756575161268
296.8903318307233,305.6696958220775
218.97056931379495,320.49013144422935
339.7351165525369,156.96831393432456
286.9607154314314,336.0170491396963
230.79990882941283,121.70139172042717
277.3359291411569,322.6723602616821
95.5108564393749,142.55096143284922
109.6788419111488,274.6962228737918
356.6072149129443,166.11335397291788
110.37458299315456,200.36198288907502
111.49694179370172,165.58472812420732
257.4960154623637,289.6903620447853
216.2962028486143,269.8959598970945
160.42877746680287,73.85555589580596
134.3279948844379,160.43586218066878
243.95144752125074,290.00570155550764
163.3862279227355,250.39023249040645
280.85922053339505,300.4381695529423
270.6575226977547,54.990254536629095
111.23163238212038,196.59011201278534
176.1657037617846,104.64011411529674
262.88745594395965,94.46078708277145
272.03031914923974,230.56626968950005
270.31956887048375,133.52382458065344
182.73299844581376,102.81744922944853
332.14634138948935,277.6992012765388
75.68912565235509,268.69008260201923
268.0084265216601,158.62925204068722
124.63033718664076,260.88731806140163
149.34904484614992,201.77030081092255
247.91020397257938,312.03422321378446
144.33737937838814,68.54509358457896
97.309482208679,52.786700933530796
132.18665944797348,261.37146183004205
100.58749844092276,303.3239040651382
149.94305694661506,321.7827996273641
176.52114257231605,259.2359811025487
136.28541180487315,144.85276101860592
346.736340494618,65.9850716546329
114.58169315338336,277.096785929842
174.94012989275654,199.56134683862456
142.47110122021138,94.61595420608162
278.7985719949316,87.35211282212472
76.75126233663407,61.323425071001324
213.1846979329817,296.28795106182434
171.60884177268588,97.23456193791242
266.5713377356265,78.7402135152729
273.04934670747235,219.10565414373303
253.24872000708393,311.446558737719
332.1826959800988,310.2010823215244
118.28412725257628,126.05146044833154
312.3996785459824,242.28709115774365
337.3164720215889,210.12154640033597
345.7248646757824,71.87027601243949
140.1104295629784,208.47004659544064
291.136081067641,79.17771353416562
