X,Y
82.74438243791373,321.1945110224093
286.16028891625956,151.52516626606925
143.59109275799204,259.3950284776509
350.6870877579452,350.70037620973244
367.06101242472005,271.7729636972924
226.80553105633328,64.542934668704
156.50836521233694,227.74425874485536
166.9799811643964,315.21869922069845
44.85788122499572,79.1654185847084
384.6631618945136,288.34927911023976
149.60451089890546,242.38305335034062
284.0047893990822,198.33454169495712
289.8864172505194,128.2759383730051
267.37536441389324,3.9791022564835004
208.72250784851508,102.58134792684501
140.69941430758175,264.21383174071724
199.3846530939371,9.115181996135783
296.4894402527963,30.877352395585763
202.5213229262164,167.92023300292993
197.98559320876973,296.98166594328313
95.18376238858733,192.21358937053134
175.39010760830672,320.3198156769431
291.35694588491873,199.86809410173697
378.7361577063572,179.47601334545257
228.61884068645094,155.71227310827348
285.34031706230877,214.91410893978576
67.71505718015466,334.1079179286731
338.3015968393744,140.52645721412762
207.54373339227382,126.28191706853342
248.8052825482456,220.49507196250894
320.8442161463328,137.97889929428803
124.82628510771777,322.94271112996995
239.42112401253428,168.41584531154697
199.6178266407381,271.9476394519999
88.58401294904664,231.6301222856658
131.61105814104485,328.0221021196678
321.4787274599498,260.0963034379096
93.21777765959477,52.79529146445339
162.76871429833506,41.67461866764588
286.9194191243769,246.97302470536007
176.82205976975493,281.4089398896958
57.073657787265915,176.14146199197756
73.6600761989164,111.47248783781426
45.46306370367953,11.875888614579692
147.686977334548,215.44102048619646
145.02324335165332,138.30544862606817
202.99265659099495,31.61078043076829
278.86664194872714,124.80642264669535
380.2364460285846,132.46396155639837
216.60420121634283,312.6987866449095
156.0330872233783,119.14853183302105
46.78601630417449,282.5807611234544
66.04461258042022,69.69969710955382
73.04158647911956,212.7265048953439
81.11678796472368,308.93767375127067
361.48964465640347,328.3757454772566
318.1780494247131,117.2807183297717
155.9615761110169,154.28126536316498
323.62459587244615,69.12933814372184
256.69471528961066,332.36070559335576
168.27397973827797,101.60733446057633
217.1745600153883,145.17419098895107
377.7368467518612,284.97308771587535
112.96307231772234,58.76832520137035
189.18328368848861,23.984054001172098
65.96537693859145,179.24115627624974
104.8597741219194,33.60750545834789
331.0385507384886,274.63978043095864
132.124058475598,152.39796507708834
186.73575953817888,155.9244366173458
112.88693937521667,92.6291374323739
258.1478587230762,345.477379535745
121.66684957629525,133.85192786833696
224.68264448672028,186.48848397312653
335.4824013628328,189.85176673974755
68.55634802278789,35.061262488524775
335.12202094116424,337.3556934289488
310.7648025688431,81.10610251298463
258.6951714118677,182.96575104131378
234.5605537376151,101.19849150482243
40.00695538941519,278.34639386390626
52.38878151691681,158.29393586317573
185.99303760347155,174.66004454052896
227.35924275024288,206.221185409054
132.51533342961378,163.5714704994677
265.02138763501443,202.28570825186148
88.79481723805628,331.0078641906781
281.2176869944618,202.8268899489898
258.8243502123199,142.09350515008938
173.2226499971767,148.2857765062188
384.2933723574906,297.1953426154852
272.8823747085453,89.95328262845418
85.43655062209118,32.31276269863773
173.29739118142902,257.139484511084
218.64332586467455,346.82851175703996
258.39546935981286,102.888531002931
288.1871347810978,264.2809247343426
221.89645995501667,304.8395464724871
