X,Y
181.29508764924853,376.2125599373688
162.40013536618528,348.0276026896589
163.90998645185354,348.3468568794906
191.39123279957946,327.1699809919473
147.94439443215677,322.0607462294945
179.37200573710746,333.14024011489977
143.8256163780937,379.400337961953
121.91041095699335,315.4497854957811
160.28286103858656,344.74497131090135
132.59928303110476,386.3092169933169
143.73205156886218,395.60167478126414
168.78135923052162,381.752673712222
119.62004669531552,354.1913131670733
148.10995441877648,371.2834343185666
118.62303254382645,316.28963986389374
188.64166478699875,335.40758628058916
182.18506456725822,362.6283692760581
114.27510517880316,339.3578794392047
138.9832499419848,388.0534679926756
126.45060006261616,342.258085908313
187.67497479614613,354.9177665429866
116.72635611112406,390.16416523729464
181.5201186687037,322.69809288876047
181.08783112585812,389.27115560400347
143.42586863862118,331.5384054490026
148.53171874028365,328.2956269261623
130.7193091180084,390.6256963156129
182.2838280028749,335.98313426122303
115.68029682125388,347.0698410865183
174.68419103625038,385.4745143185578
182.3547895290891,328.3946345937808
137.54757169401415,346.54621049622716
147.61507989544407,374.91303086595525
175.57189437275602,392.02198207175866
155.90268889857825,387.03271452077735
135.97986043249358,341.88216066710754
167.5498218651508,319.2723587506484
115.29802494940601,360.0617228994002
151.30381559081144,354.9229122212786
121.66140791620298,362.543603801302
144.3708906560485,343.74508329569795
170.4252044792273,370.4149917935085
148.76375124576967,348.0569514871797
180.38163825301328,374.25471883677295
175.25903399917658,315.0963025482756
170.8614956792855,383.12523366762474
160.66971693153016,391.05932413431407
173.51938263039193,353.372521451905
148.48728857410867,373.0766002007342
149.03196582809576,373.6569020552683
158.4032820749129,376.50503067837445
126.14088432597008,368.6893646541362
128.4047944781388,350.8049079431913
171.36384411282847,345.6267045930201
152.4188152915664,330.59010724955573
165.67113115767913,318.18281047774053
168.01438019720314,379.8727021509808
182.93039216601557,389.84787253173107
145.58642405120784,373.79981674785125
194.97487872019371,377.34993248501036
120.01046290261817,391.0689508067294
121.74363716836332,375.6634472509921
182.89721180545936,372.8925954692398
128.94132817752936,388.36590094100853
124.9071618242697,387.4781620466485
137.65576424379327,361.8451120260501
114.1091403456507,320.2073726044877
173.0057609340115,320.82814052762967
128.7069822885072,363.5107594616159
187.17957016416665,377.0767048325116
118.31574413522442,332.4081035218212
132.28975643565033,373.02217316660654
129.30627133630853,346.16385559159573
175.48146951279986,358.4361579306311
155.6981390413525,369.0337516735213
137.83587896140673,336.7191546252523
141.99634749889367,343.76890397465917
160.98306145735222,372.0485244443733
162.12223167957643,363.0420273823363
154.72611313113842,345.2828060252851
128.4667116877789,371.7683634255148
167.5916800836788,392.7008313352437
161.26075201985327,343.3269245967492
