X,Y
480.8766970203284,208.9008073108699
483.31271695434305,162.96347251187393
468.64634614675293,211.2328572011698
444.5131699119185,215.41038953340959
439.94454706187264,172.24461861560292
440.4556940047846,161.4241373832678
490.9699646704188,210.80272699402607
488.55535570326606,191.70615689815617
470.84752979929493,170.3212311375422
433.8563791731631,158.8915650200404
490.27301319262756,153.86348641713363
447.8576504943995,173.39407439130514
438.2463298389818,211.73050444921734
440.41003257538944,161.23629375135545
437.76316791283966,212.9667816610219
468.6386510127445,195.2032818877858
464.53660251143947,189.11337262940395
479.1751356059035,186.50830813313766
441.80103865827033,187.8171078511043
427.18403929859227,194.40313995211775
432.8761537773609,181.28290776321683
450.2154757062441,201.09773486478508
433.94882520680017,195.84876440973423
449.62095131836713,173.797975792547
442.2720206652263,184.6563968084692
452.2039178346232,154.8278214059929
464.52772426283843,195.9410359958414
489.3520116231332,200.8199465425791
468.386034035541,166.11666694679195
461.29851296971805,156.1452477980775
436.8020022421856,201.83480021919817
459.00821052126423,154.63875698676662
477.6110003354872,198.97709641519208
464.1930168649799,169.44161658972695
442.5247242259136,202.88116067245107
480.371550299235,214.62756160826078
486.44799898352807,174.0317633703839
431.6908593751042,207.9983356912541
474.52416371473146,172.20608304693747
448.86723207065404,210.14653377148778
462.6669993633192,203.99339263086455
453.6016961619809,186.6986333829895
456.57657416279875,211.5155853843966
439.27213821677316,199.32099881532207
452.1332053138816,195.71981888075064
468.41469328824996,193.4723335605263
490.0281683944972,169.00788008402787
479.707273144752,215.28881749558946
467.63269417159984,185.6622613822628
478.1604916662348,170.82912711643021
432.2273049370853,203.3054395686434
452.5020489275988,167.20536938020084
436.1209322712063,197.97757317207373
483.1677402219845,190.9541794383322
454.3190208020112,155.59627071584268
478.030706397044,179.34501586919566
431.16251995518417,177.04379979134137
489.54705412905184,184.3273543630332
433.21825429854664,198.92434359350995
462.66420908068835,192.93706890426836
461.7280122030762,198.09521449195535
477.1578491501644,198.16190114742906
476.9029941474381,199.61251189422268
481.2053644486638,177.1488987368299
