X,Y
288.86251732587544,95.95746197197076
280.70712126017787,192.41712099098118
171.932151388978,181.5110615121161
201.2698788479973,190.2947494415311
249.85789087737513,199.4803376323522
284.565558901065,186.58055692136367
222.44602599089563,205.01485121066605
191.45262392779154,170.1257192623554
287.37170528775346,213.2616021032719
264.267807732168,192.71515609822484
265.53996758081695,168.1623030232825
205.96284470760267,168.20809295406767
226.56866909611261,113.08779035034193
269.0466065658243,170.14763035807653
169.46908983539367,124.06101241458948
173.85251661572323,94.15956363853917
255.67562878298142,213.10733720050203
167.23764919909135,122.6697592606701
220.67233443403256,114.37504369554682
239.40764552461542,101.0774180083004
259.1779401942268,135.56153514830595
228.70193298555955,211.24466014576296
175.0749617712139,195.04121443243395
183.30373004791676,112.72007529607751
272.970638925206,216.76262173402688
229.37179563586784,215.09918617743654
275.82471880873595,137.18278875693926
280.413596428073,208.70664907955916
200.55053539126027,208.15922293485443
233.5637332152634,206.69177556627562
165.3988848129203,114.69884259981856
234.50033552319815,218.93286549933856
248.40321653508573,159.37701360254613
212.06936013231012,168.90211675825023
210.9057945151215,159.87579353248455
251.04034356954875,104.09001442667838
251.91046839098925,107.35573481445681
245.6203539328668,112.48169992309046
168.41020698165212,107.12650890605677
222.02078297467153,151.53695753251725
261.9670732415163,176.10882683374643
198.5272315242559,99.31289664086898
232.11750957189307,122.77547232275138
286.6730230195069,135.1789486471326
185.10461302651663,126.32262033863351
233.72147972884284,178.79428627586384
189.97339715923033,116.8747186923474
183.66802370770588,207.97420419145695
246.41889807710407,100.45275844498013
207.90625465039983,210.43430827160893
179.4094465624365,172.60254119808718
227.46030210165222,156.76700283447002
264.2437938952931,99.21803511504234
253.4082375352155,102.31658245365253
241.1848964212858,173.94896624297763
205.55905248724355,117.95471161272896
251.74650768695687,195.83213640963834
212.7700040949967,107.33505885222903
185.57687687732005,116.85823918683764
212.4249398961228,216.02063271450018
237.88705202943083,202.48494175171794
271.4323833418353,162.9599299281428
235.9170983340887,172.94421773054086
257.44600812198416,219.82951891793041
263.74643699827004,174.06658458711183
286.5488303317414,143.68205939068935
276.77989621945113,98.20063250908557
231.93630064172294,166.8712074324905
228.61143668872245,157.94242080639668
283.7222876672653,206.10669033369564
248.96744452214023,175.33554592963316
180.20210299781274,203.43262820934274
170.06623569686454,207.25111922063064
212.3287257298636,145.79386483729564
289.29883250355294,197.6704697840006
165.29088758683037,164.20188853043732
232.68550076623723,107.47104447378744
177.81278772486047,188.66696369041813
