X,Y
270.3947640762859,142.72663025500083
128.86437094875177,123.03346810301079
132.92433828658326,84.52740594466842
375.5897025660749,104.68712537648001
306.6446325771301,231.4612296773193
351.48162783447833,48.8724409935409
253.10831144541615,212.44461616218206
307.42900300916034,346.7513342699797
351.14361225422664,329.6915564098802
212.62991885864895,174.56996732457222
363.42017689293067,267.80656566493076
128.99237764597055,116.09412893194614
235.15458837305192,117.46377157609811
138.8140151474742,100.81465666423705
361.5845143363085,259.5175456542726
106.40649303636971,35.06677010905725
103.99118007975116,240.07022729513648
162.0115355214113,259.21646996885494
115.15601576386604,47.773892471474866
162.1295672597847,178.00967049882615
367.7617268439022,218.90830053179278
216.2603017947099,265.16675087601044
302.0620540826895,79.9420912674903
100.63298995419534,191.12713302437157
243.40900914754116,133.3165678288314
101.20881074118364,65.44837256417797
327.169169506531,104.69759139083784
