X,Y
358.9161874043658,350.1444235672973
315.93942727261015,422.5291604518098
121.63962057264305,429.0747337059541
221.7295092723114,175.41828825469287
87.57817863366856,149.20077338273896
81.38580675488181,191.23157286797354
291.48718881527657,66.26281829814353
401.78787874533475,289.51580045944996
179.8793653879422,292.0929608146932
64.01899683226245,297.65189060372745
212.68336878772251,252.97586078578027
300.99482152394984,232.27578595054433
221.53782583759104,256.2729748984511
319.8605128735607,118.66385118582754
195.19631284012152,46.870978952945116
96.59046197320224,369.9908344871015
339.72760124788675,183.5768072646519
59.13147204497117,214.14466665125272
387.83784329287045,225.11159928398544
371.45231957797205,122.46637833532266
37.8482524730083,172.9944835415326
37.83006641330585,59.358618599036504
295.5594114120646,306.86984302958695
187.233643736691,73.14362093191151
396.4893777169598,76.38165554302707
140.32210353163484,439.2381131017497
141.57874721737713,154.83907434665696
39.48510225523921,215.63151750067877
309.4648451699564,252.301110069192
43.16195416703314,416.0447933556763
423.07011347743645,120.29138863006762
339.2583425760205,138.79874608437876
234.82560677217708,101.8875231814943
145.50354340366442,361.1969018711249
299.64217033346733,147.00054451576437
240.16816435858246,254.1890589303838
263.3648830073776,450.24715152804947
177.30657364931724,394.62368720696196
441.1900286012487,363.86287890813264
260.73604320808977,438.4989032848953
382.649924853696,452.2366458489282
98.41602235671,224.7952247875197
134.693854634613,173.64709992682083
263.6034946452034,409.72452819515604
85.80694756295334,345.70778321635754
344.2239084228906,98.84112224998013
147.10922877606862,320.17685822713946
255.68410645668564,337.7886065158978
152.43505500457405,65.94739048278848
441.092592043517,264.39672679864304
130.51891558806435,359.8090659657628
85.80828744553484,286.45731720290667
42.23943280126778,426.50192341103224
283.9172674150582,245.5887644247024
245.82515467635542,300.8618790650382
70.87171952617028,447.91064284908566
344.1934008506708,244.46338163330051
151.27705454757174,46.75305159739804
123.76236107702998,265.5866020828958
39.42931560033294,268.3315408133343
