X,Y
202.56038124040717,208.4236413181276
96.99933630628598,56.58923563735725
117.57222094135258,418.0046190336521
324.85981905945846,126.01241266814941
234.17325200685144,247.82016798883396
107.19276850289326,341.13026467097825
158.53335219806357,354.0662221527959
440.0374586865853,299.1161499148664
420.6905106342878,13.020421666067396
312.4909826232709,15.221013214632
52.57204300496615,194.6954851338131
373.7816991339747,310.55709398302344
359.27516675489375,273.339570059824
389.29739300790465,249.78930178730212
441.3680889584343,212.79910415285838
458.2801538231513,35.08748371847012
18.65365589692653,343.231132315069
153.8534115780324,370.602550182552
220.76067321291853,345.30051303299746
354.55031804965813,447.2047145705384
178.71090488649565,236.63083312612264
34.35626013134008,262.94672936069395
20.621530673063347,424.1180974767845
44.353996390320724,447.52651131042126
410.7694905498062,373.3017899905201
144.14156494718577,80.86272854823584
236.9170388650583,307.75909051249107
55.88210088571639,402.9077075255642
280.7352781051025,28.16863128925584
308.45618907821864,345.3766301335439
198.934205985242,192.95394448389783
438.45685138463455,145.86341719065024
93.8187707103717,294.1480034128879
435.08213402259025,361.11583861244037
108.6763331910381,312.39744620358493
308.0842086793129,124.3999530028912
126.45413519685714,196.87344484168824
352.45346076973647,420.4591073410377
118.82547979629021,441.23112113486525
182.08433220207283,408.62694819373223
364.5656381131435,321.94004401320603
395.9153264635569,210.05567424611644
84.7662771573224,176.192328386893
423.9009757622966,446.65680482969805
18.25452169599836,235.63738339943995
159.1978477640314,273.69933549064154
174.1536874509107,166.2297659424664
412.79271325407126,289.6404908704748
429.1490421812134,79.3775519126208
147.74895154872144,200.48915836827894
192.07500360685134,274.4051745223799
364.0870732193981,111.97541734296445
412.647497252941,266.71841259801175
398.233644427846,22.71476727088212
197.90154466301797,404.1655950322689
298.9795028010783,103.25701340565803
352.19915938382127,201.3507562459538
380.40276948104616,339.4385663654624
259.18470917379847,274.3944639885768
425.5937706416552,439.6436026011728
96.90150676661528,291.9862789791375
150.56861832082444,66.93943646944493
203.79316525316503,91.93749608981513
121.04796325880992,430.83663678164464
265.8565646574414,175.55393461622097
356.7236192592698,82.53692198565815
98.61434419501391,81.11329952221595
178.29144057456983,279.6489704663571
46.89805234341426,447.98300271237235
404.26665377091524,160.63416642019277
145.16938006314473,257.1109074604488
42.82790099232929,424.21967227621167
19.420484744936488,326.5076385863519
161.51801799965952,163.8263747725358
311.1339992580834,266.8839086141329
208.12495014205297,319.79295768240996
83.31943788541727,216.02864585691412
92.15754399281842,301.7908776510643
436.75578312185223,320.7269228797195
442.67632281541785,432.94704193403925
