X,Y
248.3500657956276,319.10810180065585
264.74032043896545,335.7738136194278
210.46036373287188,395.07159185929845
247.52063333883723,324.10093028922273
214.13610419305968,388.22779664955993
319.96427779981167,437.95780070939486
293.8442324405556,378.70214775561107
237.61622846350906,387.14494690997543
289.98677127801017,316.35361439006186
332.23504565359156,331.6249548676033
310.50125190863923,349.0225649576606
237.6623687974666,386.15702678073444
243.9224620189625,340.8028914674495
315.59192327200583,436.55167314289804
260.43127280367895,329.0547760859466
279.4773450563879,413.0586209305017
253.87062021193896,426.45758947360355
279.748088513139,423.94850640597014
329.9936587885477,422.5012201548332
240.14163569271878,393.3872842808821
288.17079338572387,414.3200507988824
331.77575540111803,404.9454825055332
247.5331839256043,436.76708459399225
333.1250787297728,429.2316571261297
272.2876458666127,364.13740321258854
265.0888878424774,391.69122926324667
266.4074392501403,381.03991763475705
295.0071449627705,313.0358611194591
294.8430011165266,428.67754511520104
327.7921352624471,355.3027063207713
317.3932275507546,379.39956572145184
306.3896620675951,419.380453134624
277.75057420133913,394.95811407402965
263.45046140782875,385.47053265555155
271.0435142547045,426.16908040040244
239.3752506741568,350.96527289073896
313.4889039128618,378.39022307689964
318.70428808492534,313.7145138977303
307.97429648094936,334.6761266155423
291.393318896058,371.4446697249524
239.2627868035338,425.141279148678
267.6057738626018,371.6743010356814
291.70210028371076,426.2102200768664
332.74818025935747,417.0669232012461
271.9819653147803,391.2853081493685
235.17517372428873,343.30308455841924
287.7830827664069,356.7908211340477
297.6777422714134,344.00627604721006
295.11178660781843,350.1711324201064
298.64676085797305,407.1052070707599
230.5811608640759,406.82535986677175
236.3691613836736,439.69768957617487
226.54764046656516,417.89418014605826
280.5340188623199,336.29233850566976
334.59947186533526,335.97690915565
221.27416234287443,312.64232423889547
322.6949026693197,393.9724508917582
292.581579559501,377.860434237257
234.10088902600788,333.9081415908057
301.1165754069029,325.80068251604564
284.2260649385325,412.43536453713887
314.78150109793347,374.96825592141397
275.6682829767708,427.12550896149355
312.1101738581086,421.0917485626935
298.46743190973837,378.1061078500998
289.9611742032946,334.20225845355617
268.6871402130992,410.08257052808307
323.72273904400265,345.8887595556406
283.22997915586853,413.99586149908276
338.16549254687686,398.2889430752165
274.51536964542396,337.6328836917838
314.779318047954,323.66133420285036
276.5621890909358,370.2054384419592
273.5046486197452,322.4217586031719
268.4212222041753,416.9951600844705
227.82419736581326,388.2416768617419
227.3039228699776,427.71343604678526
252.07388568180986,326.50600540777685
312.6223904297204,405.37957200614363
326.3178932654444,373.61695753997316
268.1841621501417,350.54598006009223
310.3469370415816,324.6575077022353
269.9690769310211,366.65545608260874
337.16974045679495,401.14317404773936
335.8438449994305,318.7847879492613
216.9797365816529,423.21227340921536
222.53416296581122,343.0413029343471
273.78745822585614,330.8227440615261
275.69860737656063,341.655969227485
