X,Y
474.8221280781978,169.5908151225385
394.00384765394006,325.9819912012706
444.49854482437013,224.56454702196157
76.40175105988702,377.69293432546067
195.7724555910643,459.23329870526106
456.34286774777985,40.82655668498315
100.06131680118123,106.07878828035211
222.8085483018595,82.9044900938149
107.18468124325466,287.3960841720337
366.23454783009527,289.42020564371217
430.2857520068282,100.21231381653317
321.863038026972,96.08003480528306
445.64757512783854,271.77863513838577
213.7531137691678,421.88874299314875
262.5156726822669,343.5148553755992
386.0394724139646,321.0840204888065
197.3029160287691,470.88582505365616
208.56309957877002,125.26995233860117
416.3533875395803,476.44230116030275
346.46427727873566,50.63262237195623
375.6232768666481,190.98980891513236
180.31070061438533,323.7596594719893
317.1803141202564,218.70736352747969
420.21582197620836,223.1739606279158
223.87400415422061,274.70997608588283
427.743155821882,315.8093598360335
346.3941576223885,412.2493624178404
310.7344061452032,315.66330866356054
422.0063228637893,164.50392776722504
410.6338877141012,311.08824367035373
251.20182593276175,89.36267059780027
452.8156352130439,394.17986054513864
363.75279288874464,407.38910415515085
380.0584591386023,89.841068868364
77.0944095299234,64.17895485440233
231.5783239408206,381.7289517673026
163.59541915178244,316.66044304320593
127.36870408528493,450.5288705428274
135.17440081610823,464.4518940865312
132.06613574582732,387.85352209073676
104.96254359719593,402.2629228130623
162.48031277518254,45.05342496120075
98.76086701987661,431.5188774934458
432.4790472640805,207.47624779572533
230.19644282497185,269.28974125758555
488.08779485387896,418.2861432618905
258.99658626856547,100.42088758081417
264.3167941394995,237.6537567925906
113.150402841283,201.9393226355086
223.43948933172848,235.954601262628
131.2053986417668,128.92782480964928
259.89258526636036,433.6252472596787
299.021570017136,217.48035751411487
141.76433442014036,424.985405950083
272.05417918530776,431.1794845310368
238.08595810587485,419.6787664295603
152.95595278621562,93.34257997326051
464.9589600585585,462.7100798200622
205.10643025232298,118.4523402280114
480.00047028542116,443.0335514480763
290.93189867297775,432.9822204170293
240.45520422524055,73.41333037440504
229.29770453846191,167.81571333781716
476.31287406906426,422.7856851511984
432.8695136365811,398.93394087689995
426.70031707257874,327.6029640876445
447.25772708435204,185.95417445858686
267.5876393217245,169.36593444661665
370.62016726621766,427.3070052736278
361.2920571371753,335.4333109750299
348.5820823062382,457.04424501474955
314.62120609745597,325.3678246337071
157.9951071281567,361.90723073300546
165.23565756803296,257.3276201688751
334.9215678547092,345.23329886326513
67.17802560723247,121.45558026480369
358.72453366928835,84.79215400914873
496.295691804732,473.4524936151429
105.20759474375183,45.13181148657599
153.2539478880778,168.0428659033667
479.6671850958997,445.88804743780554
134.00263309939345,172.51544558316837
437.7809558816435,273.82331676876436
340.3746855141188,252.5334641116412
450.763562824496,88.59610557916406
384.7607840088759,285.511955572362
199.9387104549519,83.29042399749632
154.04264014236372,234.12007381727486
412.9557244520437,139.36665947590657
425.9987646757159,393.99602793285294
70.20348098228467,296.17751549186846
179.04158498820146,221.24046816175454
392.7201326490656,248.66792222407358
199.99526805088314,149.18391531481694
143.73443936181124,129.16123882663774
