X,Y
451.04144784017757,203.88481073998037
236.2788960376102,114.8530772254944
186.20047861414406,183.2733772254027
335.9504349344094,215.99621389509412
410.95622702458087,389.5525820044037
255.60305309467674,343.4774584849979
417.1493214803378,433.8984312561271
249.71750996985347,262.50364855283925
267.32222087358986,358.8419471058121
257.0520908277426,409.52201109743123
208.01815429449223,129.04873681445122
189.74406386762686,113.8183335402227
170.89251966852044,272.6776417681365
484.68587364380164,307.0513393975454
206.15172997464128,222.6108107612731
278.2128398939857,131.52356387417097
372.21273526783483,133.15922916595412
479.1912916774702,285.15583606768945
368.07441616161583,229.2436401510032
188.65244581561976,231.28231325817003
135.21387430266284,114.3861089321279
176.16246289504582,380.2246847059206
422.96352927337244,317.9288451749882
206.06604370080137,201.13048117789177
376.9129047861616,300.51530806709064
430.6830876949138,234.24951995394326
297.6564033705749,300.2232787014205
263.31439933784213,164.11963005089618
167.84779223499453,216.66043044876506
337.66250372067816,321.7458085416365
252.30489702242863,154.94046307240868
313.27589970569096,150.91156534301462
383.6391696499087,393.19416591745585
308.26268677291034,362.75592784438845
460.699886873392,237.97556878569148
256.9989199082526,188.7654793977402
374.44223990180706,153.8963583856904
268.3796212125478,392.5692840962935
