X,Y
90.39065544173542,212.0865462243124
78.54273598242727,161.38373092615618
246.27277345037155,243.089371998022
268.7874562470499,431.78721117746375
244.33402066475108,264.1485636071007
235.2053208725248,125.42692932236785
143.03356757128523,277.1460086567934
117.31631294015348,433.89151035677475
272.13893034599175,250.9825057815645
375.7867872061901,248.38276414364103
323.6929372885932,313.94289339314366
341.14462161430555,325.93081200918243
233.3530151003803,442.466256664287
411.0303497932962,398.71481774226953
239.10301862089665,252.86372425917045
231.3029181465391,102.97809529185871
164.53651023201138,311.0525344532116
149.92085225028,128.59502932298798
383.7582126871728,175.72559998518423
408.3208092427463,237.08048778601852
134.783095054592,247.0101973269037
128.63413040827749,207.8569670989678
418.064766250984,329.6440120929672
334.72081169694474,405.1452582006066
234.09002794573644,250.5773250279744
232.87427057198835,406.4810496693037
156.957611879268,113.20718095298963
115.69711108010843,357.42833185205626
146.48955852026492,361.24257468687614
93.52481736860554,375.01476107227796
369.10903182558013,360.32034850985076
123.46588666768444,224.0344285668437
170.92011278713312,224.69788279551113
341.1678075845984,364.33570633815646
202.64366198395544,433.76588424180954
329.91113095098586,369.60354196115753
244.645482757491,420.6395539456623
201.04991396876744,157.15367685142857
95.79087497004267,418.8294548704275
385.4244541543036,350.6557227326196
184.39538859506408,135.93398592855777
296.2357428347908,417.9180805530706
348.0402739046445,311.3977107765853
169.46149733639535,400.9906633932599
218.05748777940667,233.79774981000608
129.22519081618836,344.3936082779739
150.86331954598415,94.32892709868494
378.7415227761516,164.55559885518053
178.9886531933819,257.98242598990606
222.5482567279867,441.1166408515439
210.65341692298747,257.00683694961145
199.8205870946869,370.4707225953504
202.40169136025258,444.16776482825423
236.52953724356465,114.43018426219001
380.47490127950186,357.71704318941437
151.86399915993647,366.02660800834394
247.85190601507017,318.8151488896033
85.99753718673907,306.2991387374782
206.6163392567659,424.3808750649637
398.5865736071534,427.6268498849757
433.5742393899665,307.1771748358064
231.2268619624981,126.69819006271757
381.2568991835599,296.0518870708336
264.70721750571187,201.85031324315887
185.9605678561328,447.08813783305516
432.5038509251809,401.1291732468083
259.39441894344463,241.58361294821287
379.28503982279545,157.25334109295838
377.5513197106137,233.05730209775462
148.58528062747007,353.98121317386864
313.33213813215747,177.1716175637642
171.36402824663546,233.8700804817329
79.07677682543643,404.2509589661788
374.55022470647015,302.6966791278358
168.69264282437723,377.42065552678935
340.0792752666065,311.82584349920904
244.65987282637522,123.87493882010713
93.37232703039457,357.2241258387302
